sim_time_s,sim_step,source_step,command_cursor,segment_cursor,event_cursor,scheduler_state,base_x_m,base_y_m,base_z_m,base_roll_rad,base_pitch_rad,base_yaw_rad,robot_state_finite,active_contact_count_available,geometry_support_candidate_count,stability_state,joint_limit_violation
1.5666666666666635,188,1,0,0,0,PREPARING,-0.003989968448877335,-0.000993184745311737,0.09901051968336105,-3.8795075004099296e-05,-0.012018071330770567,0.0030498701370338887,True,False,4,stable,False
1.63333333333333,196,1,0,0,0,PREPARING,-0.004020538181066513,-0.0009933039546012878,0.09900183975696564,-3.801701551617001e-05,-0.012015386625265804,0.003050028860425154,True,False,4,stable,False
1.6999999999999964,204,1,1,0,1,PLAYING,-0.003976758569478989,-0.0007010474801063538,0.09827817231416702,-0.0030215828633134855,-0.015451471282076584,0.0030997571651110774,True,False,4,recoverable,False
1.7666666666666628,212,1,1,0,1,PLAYING,-0.0044844988733530045,-0.00022939592599868774,0.09754779934883118,-0.007883179099402537,-0.019461972893164273,0.0031914849580530723,True,False,4,recoverable,False
1.8333333333333293,220,1,1,0,1,PLAYING,-0.0050901565700769424,0.00031335651874542236,0.09683556854724884,-0.0135195634950234,-0.023824176409049443,0.0033207986604472496,True,False,3,recoverable,False
1.8999999999999957,228,1,2,1,2,PLAYING,-0.0056535471230745316,0.0012420639395713806,0.09576340019702911,-0.023235187641057017,-0.03149092827477751,0.003608765544324357,True,False,3,recoverable,False
1.9666666666666621,236,1,2,1,2,PLAYING,-0.006638143211603165,0.002287857234477997,0.09463898092508316,-0.03432062036553039,-0.03939388174851703,0.004003410866553506,True,False,2,recoverable,False
2.0333333333333288,244,1,2,1,2,PLAYING,-0.007533872500061989,0.0032477304339408875,0.09358107298612595,-0.04461785318239278,-0.046742891795015076,0.004454229473915735,True,False,2,recoverable,False
2.099999999999995,252,1,2,1,2,PLAYING,-0.008435113355517387,0.0042335838079452515,0.09248712658882141,-0.0553112866125939,-0.05439692032536977,0.0050131563519663904,True,False,2,recoverable,False
2.1666666666666616,260,1,2,1,2,PLAYING,-0.008839093148708344,0.005071498453617096,0.09156067669391632,-0.06456880292145353,-0.06144307919149182,0.005581204493870176,True,False,2,recoverable,False
2.233333333333328,268,1,2,1,2,PLAYING,-0.009244803339242935,0.005876511335372925,0.09064427018165588,-0.07355321772197644,-0.06825209768152506,0.00618169807631526,True,False,2,recoverable,False
2.2999999999999945,276,1,3,2,3,PLAYING,-0.009943561628460884,0.007128402590751648,0.0891876071691513,-0.08772516320192353,-0.07901995364966719,0.007251719443351152,True,False,2,recoverable,False
2.366666666666661,284,1,4,3,4,PLAYING,-0.011226223781704903,0.008944623172283173,0.08701565116643906,-0.10882031691426935,-0.09472167165241735,0.009110229398394287,True,False,2,recoverable,False
2.4333333333333274,292,1,4,3,4,PLAYING,-0.01307259127497673,0.011313065886497498,0.08401910960674286,-0.13735842463209916,-0.11567413605171097,0.012117118473273887,True,False,2,recoverable,False
2.499999999999994,300,2,5,4,5,PLAYING,-0.014657966792583466,0.014405019581317902,0.0797242596745491,-0.1768280857036709,-0.1442671227677503,0.017133637176153318,True,False,3,recoverable,False
2.56666666666666,308,2,5,4,5,PLAYING,-0.014256644994020462,0.015001021325588226,0.07879897952079773,-0.18594190857153403,-0.15038036898726093,0.01860530139154031,True,False,3,recoverable,False
2.6333333333333266,316,2,5,4,5,PLAYING,-0.013159915804862976,0.015178985893726349,0.07844167947769165,-0.1885448597867435,-0.15231029934114584,0.018973801401179616,True,False,3,recoverable,False
