source_version,source_step_index,source_event_indices,decoded_segment_index,command_start_s,command_end_s,commands,servo_target_deg,wheel_target_rad_s,concurrent,servo_duration_s,wheel_duration_s,explicit_hold_s,final_segment_duration_s,expected_wheel_displacement_rad,command_provenance
v008_20260806_211408_578700_manual,1,[0],0,0.0,0.05266666666666667,"[""servo rear_left_hip 7.9""]","{""rear_left_hip"":7.9}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.05266666666666667,0.0,0.0,0.05266666666666667,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 7.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":0,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":1}]"
v008_20260806_211408_578700_manual,1,[1],1,0.05266666666666667,0.152,"[""servo rear_left_hip 22.8""]","{""rear_left_hip"":22.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.09933333333333333,0.0,0.0,0.09933333333333333,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 22.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":1,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":1}]"
v008_20260806_211408_578700_manual,1,[2],2,0.152,0.15866666666666665,"[""servo rear_left_hip 23.8""]","{""rear_left_hip"":23.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.006666666666666667,0.0,0.0,0.006666666666666654,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 23.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":2,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":1}]"
v008_20260806_211408_578700_manual,1,[3],3,0.15866666666666665,0.18733333333333332,"[""servo rear_left_hip 28.1""]","{""rear_left_hip"":28.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02866666666666667,0.0,0.0,0.028666666666666674,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":3,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":1}]"
v008_20260806_211408_578700_manual,2,[0],4,0.18733333333333332,12.987333333321692,"[""wheel all 0.300""]",{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",False,0.0,12.799999999988358,0.0,12.799999999988358,"{""front_left_ankle"":3.8399999999965075,""front_right_ankle"":3.8399999999965075,""rear_left_ankle"":3.8399999999965075,""rear_right_ankle"":3.8399999999965075}","[{""base_command"":""wheel all 0.300"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":4,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":2}]"
v008_20260806_211408_578700_manual,2,[1],5,12.987333333321692,12.987333333321692,"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.0,0.0,0.0,0.0,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":5,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":2}]"
v008_20260806_211408_578700_manual,3,[0],6,12.987333333321692,13.081333333321691,"[""servo front_right_knee 14.1""]","{""front_right_knee"":14.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.094,0.0,0.0,0.09399999999999942,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_knee 14.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":6,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":3}]"
v008_20260806_211408_578700_manual,3,[1],7,13.081333333321691,13.123999999988358,"[""servo front_right_knee 20.5""]","{""front_right_knee"":20.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.04266666666666667,0.0,0.0,0.0426666666666673,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_knee 20.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":7,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":3}]"
v008_20260806_211408_578700_manual,3,[2],8,13.123999999988358,13.28599999998836,"[""servo front_right_knee 44.8""]","{""front_right_knee"":44.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.16199999999999998,0.0,0.0,0.1620000000000008,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_knee 44.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":8,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":3}]"
v008_20260806_211408_578700_manual,3,[3],9,13.28599999998836,13.314666666655025,"[""servo front_right_knee 49.1""]","{""front_right_knee"":49.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.028666666666666694,0.0,0.0,0.028666666666666174,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_knee 49.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":9,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":3}]"
v008_20260806_211408_578700_manual,3,[4],10,13.314666666655025,13.356666666655025,"[""servo front_right_knee 55.4""]","{""front_right_knee"":55.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.04199999999999998,0.0,0.0,0.041999999999999815,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_knee 55.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":10,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":3}]"
v008_20260806_211408_578700_manual,3,[5],11,13.356666666655025,13.367333333321692,"[""servo front_right_hip -1.6""]","{""front_right_hip"":-1.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.010666666666666668,0.0,0.0,0.010666666666667268,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip -1.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":11,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":3}]"
v008_20260806_211408_578700_manual,3,[6],12,13.367333333321692,13.416666666655026,"[""servo front_right_hip -9.0""]","{""front_right_hip"":-9.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.04933333333333333,0.0,0.0,0.04933333333333323,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip -9.0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":12,""source_event_index"":6,""source_expanded_index"":0,""source_step_index"":3}]"
v008_20260806_211408_578700_manual,3,[7],13,13.416666666655026,13.423999999988359,"[""servo front_right_hip -10.1""]","{""front_right_hip"":-10.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.007333333333333331,0.0,0.0,0.007333333333333414,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip -10.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":13,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":3}]"
v008_20260806_211408_578700_manual,4,[0],14,13.423999999988359,14.823999999987086,"[""servo front_left_hip 0"",""servo front_left_knee -22.9"",""servo front_right_hip -10.1"",""servo front_right_knee 55.4"",""servo rear_left_hip 28.1"",""servo rear_left_knee 0"",""servo rear_right_hip 0"",""servo rear_right_knee 0"",""wheel fl -1.01""]","{""front_left_hip"":0.0,""front_left_knee"":-22.9,""front_right_hip"":-10.1,""front_right_knee"":55.4,""rear_left_hip"":28.1,""rear_left_knee"":0.0,""rear_right_hip"":0.0,""rear_right_knee"":0.0}","{""front_left_ankle"":-1.01,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",True,0.15266666666666664,1.3999999999987267,0.0,1.3999999999987267,"{""front_left_ankle"":-1.413999999998714,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":14,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":4},{""base_command"":""servo front_left_knee -22.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":15,""source_event_index"":0,""source_expanded_index"":1,""source_step_index"":4},{""base_command"":""servo front_right_hip -10.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":16,""source_event_index"":0,""source_expanded_index"":2,""source_step_index"":4},{""base_command"":""servo front_right_knee 55.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":17,""source_event_index"":0,""source_expanded_index"":3,""source_step_index"":4},{""base_command"":""servo rear_left_hip 28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":18,""source_event_index"":0,""source_expanded_index"":4,""source_step_index"":4},{""base_command"":""servo rear_left_knee 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":19,""source_event_index"":0,""source_expanded_index"":5,""source_step_index"":4},{""base_command"":""servo rear_right_hip 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":20,""source_event_index"":0,""source_expanded_index"":6,""source_step_index"":4},{""base_command"":""servo rear_right_knee 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":21,""source_event_index"":0,""source_expanded_index"":7,""source_step_index"":4},{""base_command"":""wheel fl -1.01"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":22,""source_event_index"":0,""source_expanded_index"":8,""source_step_index"":4}]"
v008_20260806_211408_578700_manual,4,[1],15,14.823999999987086,14.823999999987086,"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.0,0.0,0.0,0.0,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":23,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":4}]"
v008_20260806_211408_578700_manual,5,[0],16,14.823999999987086,14.887999999987086,"[""servo rear_left_hip 18.5""]","{""rear_left_hip"":18.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.06400000000000002,0.0,0.0,0.06400000000000006,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 18.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":24,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":5}]"
