source_version,source_step_index,source_event_indices,decoded_segment_index,command_start_s,command_end_s,commands,servo_target_deg,wheel_target_rad_s,concurrent,servo_duration_s,wheel_duration_s,explicit_hold_s,final_segment_duration_s,expected_wheel_displacement_rad,command_provenance
v007_20260806_190636_100857_manual,9,[6],32,36.44333333282401,36.46466666615734,"[""servo front_left_hip 13.2""]","{""front_left_hip"":13.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02133333333333333,0.0,0.0,0.021333333333330984,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 13.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":32,""source_event_index"":6,""source_expanded_index"":0,""source_step_index"":9}]"
v007_20260806_190636_100857_manual,9,[7],33,36.46466666615734,36.52066666615734,"[""servo front_left_hip 4.8""]","{""front_left_hip"":4.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.05599999999999999,0.0,0.0,0.055999999999997385,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 4.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":33,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":9}]"
v007_20260806_190636_100857_manual,9,[8],34,36.52066666615734,36.56333333282401,"[""servo front_left_hip -1.6""]","{""front_left_hip"":-1.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.04266666666666667,0.0,0.0,0.04266666666666907,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip -1.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":34,""source_event_index"":8,""source_expanded_index"":0,""source_step_index"":9}]"
v007_20260806_190636_100857_manual,9,[9],35,36.56333333282401,36.569999999490676,"[""servo front_left_hip -2.6""]","{""front_left_hip"":-2.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.006666666666666667,0.0,0.0,0.006666666666667709,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip -2.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":35,""source_event_index"":9,""source_expanded_index"":0,""source_step_index"":9}]"
v007_20260806_190636_100857_manual,10,[0],36,36.569999999490676,52.569999999257846,"[""wheel all 0.300""]",{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",False,0.0,15.99999999976717,0.0,15.99999999976717,"{""front_left_ankle"":4.799999999930151,""front_right_ankle"":4.799999999930151,""rear_left_ankle"":4.799999999930151,""rear_right_ankle"":4.799999999930151}","[{""base_command"":""wheel all 0.300"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":36,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":10}]"
v007_20260806_190636_100857_manual,10,[1],37,52.569999999257846,52.569999999257846,"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.0,0.0,0.0,0.0,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":37,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":10}]"
v007_20260806_190636_100857_manual,11,[0],38,52.569999999257846,52.61199999925785,"[""servo front_left_hip 3.7""]","{""front_left_hip"":3.7}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.042,0.0,0.0,0.04200000000000159,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 3.7"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":38,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":11}]"
v007_20260806_190636_100857_manual,11,[1],39,52.61199999925785,52.774666665924514,"[""servo front_left_hip 28.1""]","{""front_left_hip"":28.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.16266666666666668,0.0,0.0,0.16266666666666652,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":39,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":11}]"
v007_20260806_190636_100857_manual,11,[2],40,52.774666665924514,52.81733333259118,"[""servo front_left_knee 0.4""]","{""front_left_knee"":0.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.04266666666666667,0.0,0.0,0.04266666666666907,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_knee 0.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":40,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":11}]"
v007_20260806_190636_100857_manual,11,[3],41,52.81733333259118,52.85199999925785,"[""servo front_left_knee 5.6""]","{""front_left_knee"":5.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.034666666666666665,0.0,0.0,0.0346666666666664,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_knee 5.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":41,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":11}]"
v007_20260806_190636_100857_manual,11,[4],42,52.85199999925785,52.87333333259118,"[""servo front_left_knee 8.8""]","{""front_left_knee"":8.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02133333333333334,0.0,0.0,0.021333333333330984,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_knee 8.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":42,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":11}]"
v007_20260806_190636_100857_manual,11,[5],43,52.87333333259118,52.88733333259118,"[""servo front_left_knee 10.9""]","{""front_left_knee"":10.9}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.013999999999999997,0.0,0.0,0.014000000000002899,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_knee 10.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":43,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":11}]"
v007_20260806_190636_100857_manual,11,[6],44,52.88733333259118,52.901999999257846,"[""servo front_left_knee 13.1""]","{""front_left_knee"":13.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.014666666666666661,0.0,0.0,0.014666666666663275,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_knee 13.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":44,""source_event_index"":6,""source_expanded_index"":0,""source_step_index"":11}]"
v007_20260806_190636_100857_manual,11,[7],45,52.901999999257846,52.908666665924514,"[""servo front_left_knee 14.1""]","{""front_left_knee"":14.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.006666666666666667,0.0,0.0,0.006666666666667709,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_knee 14.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":45,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":11}]"
v007_20260806_190636_100857_manual,12,[0],46,52.908666665924514,52.98599999925785,"[""servo rear_left_hip 16.4""]","{""rear_left_hip"":16.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.07733333333333332,0.0,0.0,0.07733333333333547,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 16.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":46,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":12}]"
v007_20260806_190636_100857_manual,12,[1],47,52.98599999925785,53.00733333259118,"[""servo rear_left_hip 19.6""]","{""rear_left_hip"":19.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.021333333333333353,0.0,0.0,0.021333333333330984,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 19.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":47,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":12}]"
v007_20260806_190636_100857_manual,12,[2],48,53.00733333259118,53.02133333259118,"[""servo rear_left_hip 21.7""]","{""rear_left_hip"":21.7}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.013999999999999986,0.0,0.0,0.014000000000002899,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 21.7"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":48,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":12}]"
v007_20260806_190636_100857_manual,12,[3],49,53.02133333259118,53.042666665924514,"[""servo rear_left_hip 24.9""]","{""rear_left_hip"":24.9}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02133333333333333,0.0,0.0,0.021333333333330984,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 24.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":49,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":12}]"
v007_20260806_190636_100857_manual,13,[0],50,53.042666665924514,53.13799999925785,"[""servo rear_right_hip 14.3""]","{""rear_right_hip"":14.3}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.09533333333333334,0.0,0.0,0.09533333333333616,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_right_hip 14.3"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":50,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":13}]"
v007_20260806_190636_100857_manual,13,[1],51,53.13799999925785,53.215333332591186,"[""servo rear_right_hip 25.9""]","{""rear_right_hip"":25.9}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.07733333333333332,0.0,0.0,0.07733333333333547,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_right_hip 25.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":51,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":13}]"
