source_version,source_step_index,source_event_indices,decoded_segment_index,command_start_s,command_end_s,commands,servo_target_deg,wheel_target_rad_s,concurrent,servo_duration_s,wheel_duration_s,explicit_hold_s,final_segment_duration_s,expected_wheel_displacement_rad,command_provenance
v006_20260805_233948_654778_manual,2,[7],10,0.43066666666666664,0.4593333333333333,"[""servo front_right_hip 24.9""]","{""front_right_hip"":24.9}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02866666666666665,0.0,0.0,0.028666666666666674,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 24.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":10,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":2}]"
v006_20260805_233948_654778_manual,3,[0],11,0.4593333333333333,13.859333333321146,"[""wheel all 0.300""]",{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",False,0.0,13.399999999987813,0.0,13.399999999987813,"{""front_left_ankle"":4.019999999996344,""front_right_ankle"":4.019999999996344,""rear_left_ankle"":4.019999999996344,""rear_right_ankle"":4.019999999996344}","[{""base_command"":""wheel all 0.300"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":11,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":3}]"
v006_20260805_233948_654778_manual,3,[1],12,13.859333333321146,13.859333333321146,"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.0,0.0,0.0,0.0,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":12,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":3}]"
v006_20260805_233948_654778_manual,4,[0],13,13.859333333321146,13.86866666665448,"[""servo front_right_knee 1.4""]","{""front_right_knee"":1.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.009333333333333332,0.0,0.0,0.009333333333334082,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_knee 1.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":13,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":4}]"
v006_20260805_233948_654778_manual,4,[1],14,13.86866666665448,13.995999999987813,"[""servo front_right_knee 20.5""]","{""front_right_knee"":20.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.12733333333333335,0.0,0.0,0.12733333333333263,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_knee 20.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":14,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":4}]"
v006_20260805_233948_654778_manual,4,[2],15,13.995999999987813,14.002666666654479,"[""servo front_right_knee 21.5""]","{""front_right_knee"":21.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.006666666666666667,0.0,0.0,0.0066666666666659324,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_knee 21.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":15,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":4}]"
v006_20260805_233948_654778_manual,4,[3],16,14.002666666654479,14.023999999987812,"[""servo front_right_hip 21.7""]","{""front_right_hip"":21.7}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02133333333333333,0.0,0.0,0.02133333333333276,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 21.7"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":16,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":4}]"
v006_20260805_233948_654778_manual,4,[4],17,14.023999999987812,14.073333333321145,"[""servo front_right_hip 14.3""]","{""front_right_hip"":14.3}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.049333333333333326,0.0,0.0,0.04933333333333323,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 14.3"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":17,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":4}]"
v006_20260805_233948_654778_manual,4,[5],18,14.073333333321145,14.087333333321144,"[""servo front_right_hip 12.2""]","{""front_right_hip"":12.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.014000000000000009,0.0,0.0,0.013999999999999346,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 12.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":18,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":4}]"
v006_20260805_233948_654778_manual,4,[6],19,14.087333333321144,14.108666666654477,"[""servo front_right_hip 9.0""]","{""front_right_hip"":9.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02133333333333333,0.0,0.0,0.02133333333333276,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 9.0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":19,""source_event_index"":6,""source_expanded_index"":0,""source_step_index"":4}]"
v006_20260805_233948_654778_manual,4,[7],20,14.108666666654477,14.11599999998781,"[""servo front_right_hip 10.1""]","{""front_right_hip"":10.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.007333333333333331,0.0,0.0,0.007333333333333414,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 10.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":20,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":4}]"
v006_20260805_233948_654778_manual,5,[0],21,14.11599999998781,14.915999999987083,"[""servo front_left_hip 0"",""servo front_left_knee -13.4"",""servo front_right_hip 10.1"",""servo front_right_knee 21.5"",""servo rear_left_hip 13.2"",""servo rear_left_knee 0"",""servo rear_right_hip 0"",""servo rear_right_knee 0"",""wheel fl -0.68""]","{""front_left_hip"":0.0,""front_left_knee"":-13.4,""front_right_hip"":10.1,""front_right_knee"":21.5,""rear_left_hip"":13.2,""rear_left_knee"":0.0,""rear_right_hip"":0.0,""rear_right_knee"":0.0}","{""front_left_ankle"":-0.68,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",True,0.08933333333333333,0.7999999999992724,0.0,0.7999999999992724,"{""front_left_ankle"":-0.5439999999995053,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":21,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":5},{""base_command"":""servo front_left_knee -13.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":22,""source_event_index"":0,""source_expanded_index"":1,""source_step_index"":5},{""base_command"":""servo front_right_hip 10.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":23,""source_event_index"":0,""source_expanded_index"":2,""source_step_index"":5},{""base_command"":""servo front_right_knee 21.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":24,""source_event_index"":0,""source_expanded_index"":3,""source_step_index"":5},{""base_command"":""servo rear_left_hip 13.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":25,""source_event_index"":0,""source_expanded_index"":4,""source_step_index"":5},{""base_command"":""servo rear_left_knee 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":26,""source_event_index"":0,""source_expanded_index"":5,""source_step_index"":5},{""base_command"":""servo rear_right_hip 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":27,""source_event_index"":0,""source_expanded_index"":6,""source_step_index"":5},{""base_command"":""servo rear_right_knee 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":28,""source_event_index"":0,""source_expanded_index"":7,""source_step_index"":5},{""base_command"":""wheel fl -0.68"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":29,""source_event_index"":0,""source_expanded_index"":8,""source_step_index"":5}]"
v006_20260805_233948_654778_manual,5,[1],22,14.915999999987083,14.915999999987083,"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.0,0.0,0.0,0.0,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":30,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":5}]"
v006_20260805_233948_654778_manual,6,[0],23,14.915999999987083,14.922666666653749,"[""servo rear_left_hip 12.2""]","{""rear_left_hip"":12.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.006666666666666667,0.0,0.0,0.0066666666666659324,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 12.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":31,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":6}]"
v006_20260805_233948_654778_manual,6,[1],24,14.922666666653749,14.986666666653749,"[""servo rear_left_hip 2.6""]","{""rear_left_hip"":2.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.064,0.0,0.0,0.06400000000000006,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 2.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":32,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":6}]"
v006_20260805_233948_654778_manual,6,[2],25,14.986666666653749,15.007333333320416,"[""servo rear_left_hip -0.5""]","{""rear_left_hip"":-0.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.020666666666666667,0.0,0.0,0.020666666666667055,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -0.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":33,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":6}]"
v006_20260805_233948_654778_manual,6,[3],26,15.007333333320416,15.035999999987082,"[""servo rear_left_hip -4.8""]","{""rear_left_hip"":-4.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.028666666666666667,0.0,0.0,0.028666666666666174,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -4.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":34,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":6}]"
v006_20260805_233948_654778_manual,7,[0],27,15.035999999987082,15.053333333320415,"[""servo front_left_hip 2.6""]","{""front_left_hip"":2.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.017333333333333333,0.0,0.0,0.0173333333333332,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 2.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":35,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":7}]"
v006_20260805_233948_654778_manual,7,[1],28,15.053333333320415,15.103333333320416,"[""servo front_left_hip 10.1""]","{""front_left_hip"":10.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.05,0.0,0.0,0.05000000000000071,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 10.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":36,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":7}]"
v006_20260805_233948_654778_manual,7,[2],29,15.103333333320416,15.152666666653749,"[""servo front_left_hip 17.5""]","{""front_left_hip"":17.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.04933333333333333,0.0,0.0,0.04933333333333323,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 17.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":37,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":7}]"
v006_20260805_233948_654778_manual,7,[3],30,15.152666666653749,15.173333333320416,"[""servo front_left_hip 20.6""]","{""front_left_hip"":20.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.020666666666666677,0.0,0.0,0.020666666666667055,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 20.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":38,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":7}]"
v006_20260805_233948_654778_manual,7,[4],31,15.173333333320416,15.187999999987083,"[""servo front_left_hip 22.8""]","{""front_left_hip"":22.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.014666666666666661,0.0,0.0,0.014666666666666828,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 22.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":39,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":7}]"
v006_20260805_233948_654778_manual,7,[5],32,15.187999999987083,15.223333333320417,"[""servo front_left_hip 28.1""]","{""front_left_hip"":28.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.035333333333333335,0.0,0.0,0.03533333333333388,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":40,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":7}]"
v006_20260805_233948_654778_manual,8,[0],33,15.223333333320417,25.823333333310778,"[""wheel all 0.300""]",{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",False,0.0,10.59999999999036,0.0,10.599999999990361,"{""front_left_ankle"":3.179999999997108,""front_right_ankle"":3.179999999997108,""rear_left_ankle"":3.179999999997108,""rear_right_ankle"":3.179999999997108}","[{""base_command"":""wheel all 0.300"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":41,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":8}]"
v006_20260805_233948_654778_manual,8,[1],34,25.823333333310778,25.823333333310778,"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.0,0.0,0.0,0.0,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":42,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":8}]"
v006_20260805_233948_654778_manual,9,[0],35,25.823333333310778,50.62333333328822,"[""wheel all 0.300""]",{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",False,0.0,24.799999999977445,0.0,24.799999999977445,"{""front_left_ankle"":7.439999999993233,""front_right_ankle"":7.439999999993233,""rear_left_ankle"":7.439999999993233,""rear_right_ankle"":7.439999999993233}","[{""base_command"":""wheel all 0.300"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":43,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":9}]"
v006_20260805_233948_654778_manual,9,[1],36,50.62333333328822,50.62333333328822,"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.0,0.0,0.0,0.0,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":44,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":9}]"
v006_20260805_233948_654778_manual,10,[0],37,50.62333333328822,51.42333333329841,"[""servo front_left_hip 28.1"",""servo front_left_knee -13.4"",""servo front_right_hip 10.1"",""servo front_right_knee 21.5"",""servo rear_left_hip 1.6"",""servo rear_left_knee 0"",""servo rear_right_hip 0"",""servo rear_right_knee 0"",""wheel rl -0.72""]","{""front_left_hip"":28.1,""front_left_knee"":-13.4,""front_right_hip"":10.1,""front_right_knee"":21.5,""rear_left_hip"":1.6,""rear_left_knee"":0.0,""rear_right_hip"":0.0,""rear_right_knee"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":-0.72,""rear_right_ankle"":0.0}",True,0.04266666666666667,0.8000000000101863,0.0,0.8000000000101863,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":-0.5760000000073341,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_left_hip 28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":45,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":10},{""base_command"":""servo front_left_knee -13.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":46,""source_event_index"":0,""source_expanded_index"":1,""source_step_index"":10},{""base_command"":""servo front_right_hip 10.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":47,""source_event_index"":0,""source_expanded_index"":2,""source_step_index"":10},{""base_command"":""servo front_right_knee 21.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":48,""source_event_index"":0,""source_expanded_index"":3,""source_step_index"":10},{""base_command"":""servo rear_left_hip 1.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":49,""source_event_index"":0,""source_expanded_index"":4,""source_step_index"":10},{""base_command"":""servo rear_left_knee 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":50,""source_event_index"":0,""source_expanded_index"":5,""source_step_index"":10},{""base_command"":""servo rear_right_hip 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":51,""source_event_index"":0,""source_expanded_index"":6,""source_step_index"":10},{""base_command"":""servo rear_right_knee 0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":52,""source_event_index"":0,""source_expanded_index"":7,""source_step_index"":10},{""base_command"":""wheel rl -0.72"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":53,""source_event_index"":0,""source_expanded_index"":10,""source_step_index"":10}]"
