source_version,source_step_index,source_event_indices,decoded_segment_index,command_start_s,command_end_s,commands,servo_target_deg,wheel_target_rad_s,concurrent,servo_duration_s,wheel_duration_s,explicit_hold_s,final_segment_duration_s,expected_wheel_displacement_rad,command_provenance
v011_20260806_223621_672618_manual,1,[0],0,0.0,0.010666666666666668,"[""servo rear_left_hip 1.6""]","{""rear_left_hip"":1.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.010666666666666668,0.0,0.0,0.010666666666666668,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 1.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":0,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":1}]"
v011_20260806_223621_672618_manual,1,[1],1,0.010666666666666668,0.08133333333333334,"[""servo rear_left_hip 12.2""]","{""rear_left_hip"":12.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.07066666666666667,0.0,0.0,0.07066666666666667,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 12.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":1,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":1}]"
v011_20260806_223621_672618_manual,1,[2],2,0.08133333333333334,0.13066666666666668,"[""servo rear_left_hip 19.6""]","{""rear_left_hip"":19.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.04933333333333335,0.0,0.0,0.04933333333333334,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 19.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":2,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":1}]"
v011_20260806_223621_672618_manual,1,[3],3,0.13066666666666668,0.15866666666666668,"[""servo rear_left_hip 23.8""]","{""rear_left_hip"":23.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.027999999999999994,0.0,0.0,0.027999999999999997,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 23.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":3,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":1}]"
v011_20260806_223621_672618_manual,1,[4],4,0.15866666666666668,0.18,"[""servo rear_left_hip 27.0""]","{""rear_left_hip"":27.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02133333333333333,0.0,0.0,0.021333333333333315,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 27.0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":4,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":1}]"
v011_20260806_223621_672618_manual,2,[0],5,0.18,14.179999999796273,"[""wheel all 0.300""]",{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",False,0.0,13.999999999796273,0.0,13.999999999796273,"{""front_left_ankle"":4.199999999938882,""front_right_ankle"":4.199999999938882,""rear_left_ankle"":4.199999999938882,""rear_right_ankle"":4.199999999938882}","[{""base_command"":""wheel all 0.300"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":5,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":2}]"
v011_20260806_223621_672618_manual,2,[1],6,14.179999999796273,14.179999999796273,"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.0,0.0,0.0,0.0,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":6,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":2}]"
v011_20260806_223621_672618_manual,3,[0],7,14.179999999796273,14.218666666462939,"[""servo front_right_hip 5.8""]","{""front_right_hip"":5.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.03866666666666667,0.0,0.0,0.03866666666666596,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 5.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":7,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":3}]"
v011_20260806_223621_672618_manual,3,[1],8,14.218666666462939,14.267999999796272,"[""servo front_right_hip 13.2""]","{""front_right_hip"":13.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.04933333333333333,0.0,0.0,0.04933333333333323,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 13.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":8,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":3}]"
v011_20260806_223621_672618_manual,3,[2],9,14.267999999796272,14.289333333129605,"[""servo front_right_hip 16.4""]","{""front_right_hip"":16.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02133333333333333,0.0,0.0,0.02133333333333276,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo front_right_hip 16.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":9,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":3}]"
