speed_percent,requested_speed_percent,effective_speed_percent,servo_action,servo_target_command_deg,servo_target_actual_deg,servo_measured_actual_deg,servo_endpoint_error_deg,servo_planned_duration_s,planned_wheel_velocity_rad_s,wheel_base_duration_s,wheel_planned_duration_s,command_integral_wheel_angle_rad,measured_articulation_wheel_angle_rad,error_vs_100pct_physical_reference_percent,error_vs_command_integral_percent,measured_linear_distance_m,distance_note
50,50.0,50.0,temporary_front_left_knee_minus_45,-45.0,-44.97315599919516,-44.950922927957954,0.02223307123720275,4.0,0.3,3.0,6.0,1.8,3.5572489798069,0.4564535828009349,97.62494332260555,,No validated wheel radius/transmission-to-ground calibration; joint angle is the direct Isaac measurement.
100,100.0,100.0,temporary_front_left_knee_minus_45,-45.0,-44.97315599919516,-44.95087511663377,0.022280882561389603,2.0,0.6,3.0,3.0,1.8,3.5735606253147125,0.0,98.53114585081735,,No validated wheel radius/transmission-to-ground calibration; joint angle is the direct Isaac measurement.
200,200.0,200.0,temporary_front_left_knee_minus_45,-45.0,-44.97315599919516,-44.95089219210669,0.022263807088464205,1.0,1.2,3.0,1.5,1.8,3.579091101884842,0.15476095552855892,98.83839454915788,,No validated wheel radius/transmission-to-ground calibration; joint angle is the direct Isaac measurement.
300,300.0,300.0,temporary_front_left_knee_minus_45,-45.0,-44.97315599919516,-44.950871701539185,0.02228429765597184,0.6666666666666666,1.8,3.0,1.0,1.8,3.580775886774063,0.20190678753953306,98.93199370967017,,No validated wheel radius/transmission-to-ground calibration; joint angle is the direct Isaac measurement.
