source_version,source_command_cursor,source_step_index,source_event_index,source_expanded_index,source_command,source_event_time_s,compiler_outcome,plan_event_index,compiled_segment_index,plan_global_command_index,planned_dispatch_time_s,actual_dispatch_time_s,dispatch_lateness_s,servo_target_deg,wheel_target_rad_s,atomic_batch_id,atomic_batch_applied_sim_step,atomic_batch_first_physics_step,atomic_batch_motion_start_skew_s,atomic_batch_ack_valid,atomic_batch_ack_error,command_cursor,segment_cursor,macro_state_cursor
v003_20260805_224517_157723_manual,37,6,2,0,wheel stop,8.39999999999236,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,38,7,0,0,servo rear_left_hip 27.0,5.399999999995089,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,28,20,29,,,,"{""rear_left_hip"":27.0}",{},,,,,False,,29,20,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,39,7,1,0,servo rear_left_hip 16.4,5.799999999994725,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,29,21,30,,,,"{""rear_left_hip"":16.4}",{},,,,,False,,30,21,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,40,7,2,0,servo rear_left_hip 2.6,6.199999999994361,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,30,22,31,,,,"{""rear_left_hip"":2.6}",{},,,,,False,,31,22,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,41,7,3,0,servo rear_left_hip 1.6,6.599999999993997,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,31,23,32,,,,"{""rear_left_hip"":1.6}",{},,,,,False,,32,23,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,42,7,4,0,wheel stop,11.399999999989632,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,43,8,0,0,servo front_left_knee -25.1,8.799999999991996,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,32,24,33,,,,"{""front_left_knee"":-25.1}",{},,,,,False,,33,24,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,44,8,1,0,servo front_left_knee -28.2,9.199999999991633,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,33,25,34,,,,"{""front_left_knee"":-28.2}",{},,,,,False,,34,25,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,45,8,2,0,servo front_left_knee -29.3,9.599999999991269,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,34,26,35,,,,"{""front_left_knee"":-29.3}",{},,,,,False,,35,26,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,46,8,3,0,servo front_left_hip 2.6,10.799999999990177,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,35,27,36,,,,"{""front_left_hip"":2.6}",{},,,,,False,,36,27,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,47,8,4,0,servo front_left_hip 34.4,11.199999999989814,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,36,28,37,,,,"{""front_left_hip"":34.4}",{},,,,,False,,37,28,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,48,8,5,0,servo front_left_hip 47.1,11.59999999998945,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,37,29,38,,,,"{""front_left_hip"":47.1}",{},,,,,False,,38,29,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,49,8,6,0,servo front_left_hip 53.5,11.999999999989086,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,38,30,39,,,,"{""front_left_hip"":53.5}",{},,,,,False,,39,30,RECORDING_FAST_REPLAY
