time_s,joint_name,position_rad,velocity_rad_s,acceleration_rad_s2,raw_acceleration_rad_s2,commanded_position_rad,commanded_velocity_rad_s,commanded_torque_nm,applied_torque_nm,position_tracking_error_rad,velocity_tracking_error_rad_s,torque_tracking_error_nm,position_limit_lower_rad,position_limit_upper_rad,normalized_position_limit_margin,velocity_limit_rad_s,effort_limit_nm,torque_utilization,mechanical_power_w,positive_power_w,negative_power_w,cumulative_positive_work_j,cumulative_absolute_energy_j,actuator_saturation,position_limit_warning,velocity_limit_warning,torque_limit_warning,torque_source
1.3083333333333311,front_left_hip,0.008381909690797329,0.006223397329449654,0.0,0.0,0.005389552563428879,0.0,0.0,-2.1574692726135254,0.00299235712736845,0.006223397329449654,-2.1574692726135254,-1.5699999332427979,1.5699999332427979,0.49733060189579603,4.999999523162842,2.700000047683716,0.7990626794486102,-0.0134267885095527,0.0,-0.0134267885095527,0.0,0.0001118899042462725,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.3083333333333311,front_right_hip,0.0052186124958097935,-0.01162816397845745,0.0,0.0,0.005052017979323864,0.0,0.0,0.6093569397926331,0.0001665945164859295,-0.01162816397845745,0.6093569397926331,-1.5699999332427979,1.5699999332427979,0.49833802142748157,4.999999523162842,2.700000047683716,0.22568775149296388,-0.007085702417319761,0.0,-0.007085702417319761,0.0,5.9047520144331346e-05,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.3083333333333311,rear_left_hip,-0.004593206103891134,0.03190645948052406,0.0,0.0,-0.0012199170887470245,0.0,0.0,0.08852648735046387,-0.0033732890151441097,0.03190645948052406,0.08852648735046387,-1.5699999332427979,1.5699999332427979,0.49853719544611574,4.999999523162842,2.700000047683716,0.03278758732852958,0.0028245667816007014,0.0028245667816007014,0.0,2.353805651333918e-05,2.353805651333918e-05,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.3083333333333311,rear_right_hip,-0.009063538163900375,0.017716463655233383,0.0,0.0,-0.001974817831069231,0.0,0.0,2.700000047683716,-0.007088720332831144,0.017716463655233383,2.700000047683716,-1.5699999332427979,1.5699999332427979,0.49711352275500426,4.999999523162842,2.700000047683716,1.0,0.04783445271391695,0.04783445271391695,0.0,0.00039862043928264127,0.00039862043928264127,True,False,False,True,isaaclab.ArticulationData.applied_torque
1.3083333333333311,front_left_knee,1.9499830159475096e-05,0.0027615679427981377,0.0,0.0,0.0004988344735465944,0.0,0.0,0.12554851174354553,-0.0004793346433871193,0.0027615679427981377,0.12554851174354553,0.0,3.1399998664855957,6.210137257521616e-06,4.999999523162842,2.700000047683716,0.04649944797269595,0.00034671074529699086,0.00034671074529699086,0.0,2.8892562108082572e-06,2.8892562108082572e-06,False,True,False,False,isaaclab.ArticulationData.applied_torque
1.3083333333333311,front_right_knee,7.434081635437906e-05,0.0025426214560866356,0.0,0.0,0.001494036871008575,0.0,0.0,0.6955856084823608,-0.001419696054654196,0.0025426214560866356,0.6955856084823608,0.0,3.1399998664855957,2.367542022783079e-05,4.999999523162842,2.700000047683716,0.2576242948881027,0.0017686108926723287,0.0017686108926723287,0.0,1.473842410560274e-05,1.473842410560274e-05,False,True,False,False,isaaclab.ArticulationData.applied_torque
1.3083333333333311,rear_left_knee,-0.00016574488836340606,-0.013360964134335518,0.0,0.0,-0.0003043124743271619,0.0,0.0,0.7264251708984375,0.00013856758596375585,-0.013360964134335518,0.7264251708984375,-3.1399998664855957,0.0,5.278499853852347e-05,4.999999523162842,2.700000047683716,0.2690463548404843,-0.009705740654652573,0.0,-0.009705740654652573,0.0,8.088117212210478e-05,False,True,False,False,isaaclab.ArticulationData.applied_torque
1.3083333333333311,rear_right_knee,-1.2511794921010733e-05,-0.0016154651530086994,0.0,0.0,-0.0007228850154206157,0.0,0.0,-0.33202964067459106,0.0007103732204996049,-0.0016154651530086994,-0.33202964067459106,-3.1399998664855957,0.0,3.984648233445436e-06,4.999999523162842,2.700000047683716,0.12297393881879137,0.0005363823142758017,0.0005363823142758017,0.0,4.4698526189650145e-06,4.4698526189650145e-06,False,True,False,False,isaaclab.ArticulationData.applied_torque
1.3083333333333311,front_left_ankle,-0.03066900558769703,0.03294362500309944,0.0,0.0,0.0,-0.0,0.0,-0.6622421741485596,-0.03066900558769703,0.03294362500309944,-0.6622421741485596,nan,nan,nan,2.094395160675049,1.0,0.6622421741485596,-0.02181665784638742,0.0,-0.02181665784638742,0.0,0.00018180548205322852,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.3083333333333311,front_right_ankle,0.022797957062721252,-0.06850408017635345,0.0,0.0,0.0,0.0,0.0,1.0,0.022797957062721252,-0.06850408017635345,1.0,nan,nan,nan,2.094395160675049,1.0,1.0,-0.06850408017635345,0.0,-0.06850408017635345,0.0,0.0005708673348029454,True,False,False,True,isaaclab.ArticulationData.applied_torque
