time_s,body_name,other_body,active,contact_point_w,contact_normal_w,normal_force_n,tangential_force_n,total_force_n,friction_coefficient,friction_utilization,slip_ratio,slip_state,slip_warning,impact_warning,wheel_contact,source,geometry_source
1.5333333333333303,rear_left_ankle,ground_plane,True,"[-0.3090447783470154, 0.07301130890846252, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.5333333333333303,rear_right_ankle,ground_plane,True,"[-0.3125585913658142, -0.3232974112033844, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.5583333333333302,front_left_ankle,ground_plane,True,"[0.24729621410369873, 0.07903522253036499, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.5583333333333302,front_right_ankle,ground_plane,True,"[0.25022009015083313, -0.3192596435546875, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.5583333333333302,rear_left_ankle,ground_plane,True,"[-0.3090585470199585, 0.07301124185323715, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.5583333333333302,rear_right_ankle,ground_plane,True,"[-0.31257185339927673, -0.32329756021499634, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.5833333333333302,front_left_ankle,ground_plane,True,"[0.24729596078395844, 0.07903528213500977, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.5833333333333302,front_right_ankle,ground_plane,True,"[0.2502196431159973, -0.3192595839500427, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.5833333333333302,rear_left_ankle,ground_plane,True,"[-0.3090713620185852, 0.07301121950149536, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.5833333333333302,rear_right_ankle,ground_plane,True,"[-0.31258442997932434, -0.32329753041267395, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.60833333333333,front_left_ankle,ground_plane,True,"[0.24729599058628082, 0.07903528958559036, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.60833333333333,front_right_ankle,ground_plane,True,"[0.2502194344997406, -0.3192596435546875, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.60833333333333,rear_left_ankle,ground_plane,True,"[-0.30908361077308655, 0.07301118969917297, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.60833333333333,rear_right_ankle,ground_plane,True,"[-0.31259626150131226, -0.3232975900173187, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
