time_s,body_index,body_name,mass_kg,body_com_x_m,body_com_y_m,body_com_z_m,contribution_x_m,contribution_y_m,contribution_z_m,mass_fraction,valid_for_total_com
1.058333333333332,0,base_link,1.3484421968460083,-0.028123978525400162,-0.12192247062921524,0.18262383341789246,-0.012939402940714046,-0.05609462308378515,0.08402237133831432,0.4600843699630843,True
1.058333333333332,1,front_left_upper,0.12063051015138626,0.2059931755065918,0.029445739462971687,0.20785465836524963,0.008478424208127944,0.0012119502001710662,0.008555040539193507,0.04115876260112624,True
1.058333333333332,2,front_right_upper,0.12198812514543533,0.20660628378391266,-0.2704533338546753,0.2080278992652893,0.00859936193004846,-0.01125680236055663,0.008658532376492886,0.041621976701552994,True
1.058333333333332,3,rear_left_upper,0.12198812514543533,-0.26217642426490784,0.026753682643175125,0.20639260113239288,-0.010912301022450468,0.0011135411556549778,0.008590468035705377,0.041621976701552994,True
1.058333333333332,4,rear_right_upper,0.12198812514543533,-0.26129066944122314,-0.27314507961273193,0.2066030353307724,-0.010875434155815775,-0.011368838139784967,0.008599226723007539,0.041621976701552994,True
1.058333333333332,5,front_left_bot,0.2142179161310196,0.254541277885437,0.03523000702261925,0.10898124426603317,0.018604549382539436,0.002574978843684945,0.007965493681659592,0.07309050043707607,True
1.058333333333332,6,front_right_bot,0.2146543711423874,0.25694286823272705,-0.2744620442390442,0.10932295769453049,0.01881834601490124,-0.020101440261690067,0.008006749747203326,0.07323941755743323,True
1.058333333333332,7,rear_left_bot,0.2146543711423874,-0.31056374311447144,0.030243312940001488,0.10997848212718964,-0.022745507660160202,0.0022150026247328924,0.008054759974845949,0.07323941755743323,True
1.058333333333332,8,rear_right_bot,0.2142179161310196,-0.3120344877243042,-0.27893227338790894,0.10995714366436005,-0.022806756861396063,-0.02038729944997358,0.008036822657059545,0.07309050043707607,True
1.058333333333332,9,front_left_wheel,0.059519216418266296,0.24939629435539246,0.09069085121154785,0.04894733801484108,0.005064683915282512,0.001841729431391908,0.00099401154367754,0.020307775335527967,True
1.058333333333332,10,front_right_wheel,0.059519216418266296,0.25305435061454773,-0.3299511671066284,0.049126897007226944,0.005138970899958158,-0.006700574173296655,0.0009976579873543859,0.020307775335527967,True
1.058333333333332,11,rear_left_wheel,0.059519216418266296,-0.3054181933403015,0.0842655599117279,0.04988427832722664,-0.006202364053737686,0.001711246059209842,0.0010130387170442653,0.020307775335527967,True
1.058333333333332,12,rear_right_wheel,0.059519216418266296,-0.30808544158935547,-0.33439481258392334,0.049830112606287,-0.006256529931943555,-0.006790814727320295,0.0010119387317525364,0.020307775335527967,True
1.083333333333332,0,base_link,1.3484421968460083,-0.02746349759399891,-0.12192855030298233,0.1826642006635666,-0.01263552598751767,-0.05609742024665986,0.08404094367710745,0.4600843699630843,True
1.083333333333332,1,front_left_upper,0.12063051015138626,0.20664499700069427,0.029437901452183723,0.2079780399799347,0.00850525237426202,0.0012116275973457792,0.008560118773781674,0.04115876260112624,True
