time_s,joint_name,position_rad,velocity_rad_s,acceleration_rad_s2,raw_acceleration_rad_s2,commanded_position_rad,commanded_velocity_rad_s,commanded_torque_nm,applied_torque_nm,position_tracking_error_rad,velocity_tracking_error_rad_s,torque_tracking_error_nm,position_limit_lower_rad,position_limit_upper_rad,normalized_position_limit_margin,velocity_limit_rad_s,effort_limit_nm,torque_utilization,mechanical_power_w,positive_power_w,negative_power_w,cumulative_positive_work_j,cumulative_absolute_energy_j,actuator_saturation,position_limit_warning,velocity_limit_warning,torque_limit_warning,torque_source
1.058333333333332,front_left_hip,0.008939954452216625,-0.03268973156809807,0.0,0.0,0.005389552563428879,0.0,0.0,-0.24057137966156006,0.0035504018887877464,-0.03268973156809807,-0.24057137966156006,-2.3508050441741943,2.361583948135376,0.4992465599768143,4.999999523162842,2.700000047683716,0.08910050941219137,0.007864213824103405,0.007864213824103405,0.0,6.553511520086171e-05,6.553511520086171e-05,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.058333333333332,front_right_hip,0.005143045447766781,-0.020868102088570595,0.0,0.0,0.005052017979323864,0.0,0.0,1.5663844347000122,9.102746844291687e-05,-0.020868102088570595,1.5663844347000122,-2.351142406463623,2.3612465858459473,0.4999806985890271,4.999999523162842,2.700000047683716,0.5801423729765438,-0.032687470293267795,0.0,-0.032687470293267795,0.0,0.0002723955857772316,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.058333333333332,rear_left_hip,-0.005667973775416613,0.0742817297577858,0.0,0.0,-0.0012199170887470245,0.0,0.0,-1.5818462371826172,-0.004448056686669588,0.0742817297577858,-1.5818462371826172,-2.357414484024048,2.3549745082855225,0.4990561080773652,4.999999523162842,2.700000047683716,0.5858689663874844,-0.1175022747087695,0.0,-0.1175022747087695,0.0,0.0009791856225730793,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.058333333333332,rear_right_hip,-0.00748916482552886,0.04690834507346153,0.0,0.0,-0.001974817831069231,0.0,0.0,0.3147468566894531,-0.005514346994459629,0.04690834507346153,0.3147468566894531,-2.3581693172454834,2.354219675064087,0.498829819918553,4.999999523162842,2.700000047683716,0.116572907826231,0.014764254164376212,0.014764254164376212,0.0,0.00012303545136980177,0.00012303545136980177,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.058333333333332,front_left_knee,-0.005379486829042435,0.047836434096097946,0.0,0.0,0.0004988344735465944,0.0,0.0,0.8532850742340088,-0.005878321302589029,0.047836434096097946,0.8532850742340088,-1.046698808670044,3.6656901836395264,0.22097482265160895,4.999999523162842,2.700000047683716,0.31603150339424163,0.040818115218779205,0.040818115218779205,0.0,0.0003401509601564934,0.0003401509601564934,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.058333333333332,front_right_knee,-0.002218994777649641,0.03217763453722,0.0,0.0,0.001494036871008575,0.0,0.0,0.3185102939605713,-0.003713031648658216,0.03217763453722,0.3185102939605713,-1.045703411102295,3.6666855812072754,0.22143426996955684,4.999999523162842,2.700000047683716,0.11796677345758415,0.010248907835405774,0.010248907835405774,0.0,8.540756529504812e-05,8.540756529504812e-05,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.058333333333332,rear_left_knee,0.004853724502027035,-0.06492769718170166,0.0,0.0,-0.0003043124743271619,0.0,0.0,0.9171230792999268,0.005158036976354197,-0.06492769718170166,0.9171230792999268,-3.6654956340789795,1.0468933582305908,0.22112767758118668,4.999999523162842,2.700000047683716,0.3396752085566484,-0.0595466895711354,0.0,-0.0595466895711354,0.0,0.000496222413092795,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.058333333333332,rear_right_knee,0.005432907957583666,-0.03568509221076965,0.0,0.0,-0.0007228850154206157,0.0,0.0,-0.9837262630462646,0.0061557929730042815,-0.03568509221076965,-0.9837262630462646,-3.665914297103882,1.0464746952056885,0.22091592798197332,4.999999523162842,2.700000047683716,0.36434305395297556,0.0351043624069618,0.0351043624069618,0.0,0.00029253635339134834,0.00029253635339134834,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.058333333333332,front_left_ankle,-0.029301052913069725,-0.30495485663414,0.0,0.0,0.0,-0.30000001192092896,0.0,-1.0,-0.029301052913069725,-0.00495484471321106,-1.0,nan,nan,nan,2.094395160675049,1.0,1.0,0.30495485663414,0.30495485663414,0.0,0.002541290471951167,0.002541290471951167,True,False,False,True,isaaclab.ArticulationData.applied_torque
1.058333333333332,front_right_ankle,0.04262956976890564,0.3142748475074768,0.0,0.0,0.0,0.30000001192092896,0.0,1.0,0.04262956976890564,0.014274835586547852,1.0,nan,nan,nan,2.094395160675049,1.0,1.0,0.3142748475074768,0.3142748475074768,0.0,0.0026189570625623068,0.0026189570625623068,True,False,False,True,isaaclab.ArticulationData.applied_torque
1.058333333333332,rear_left_ankle,0.06319468468427658,-0.29789575934410095,0.0,0.0,0.0,-0.30000001192092896,0.0,-1.0,0.06319468468427658,0.002104252576828003,-1.0,nan,nan,nan,2.094395160675049,1.0,1.0,0.29789575934410095,0.29789575934410095,0.0,0.0024824646612008412,0.0024824646612008412,True,False,False,True,isaaclab.ArticulationData.applied_torque
1.058333333333332,rear_right_ankle,-0.06951097398996353,0.28436246514320374,0.0,0.0,0.0,0.30000001192092896,0.0,1.0,-0.06951097398996353,-0.01563754677772522,1.0,nan,nan,nan,2.094395160675049,1.0,1.0,0.28436246514320374,0.28436246514320374,0.0,0.0023696872095266977,0.0023696872095266977,True,False,False,True,isaaclab.ArticulationData.applied_torque
1.083333333333332,front_left_hip,0.008876475505530834,-0.0333913154900074,-0.028932694489486623,-0.08419007062911987,0.005389552563428879,0.0,0.0,-0.08373618125915527,0.0034869229421019554,-0.0333913154900074,-0.08373618125915527,-2.3508050441741943,2.361583948135376,0.4992600306276433,4.999999523162842,2.700000047683716,0.031013399918637455,0.002796061246352899,0.002796061246352899,0.0,8.883562558713587e-05,8.883562558713587e-05,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.083333333333332,front_right_hip,0.005149520002305508,-0.023786179721355438,-0.12033891600052811,-0.3501693159341812,0.005052017979323864,0.0,0.0,1.364791989326477,9.750202298164368e-05,-0.023786179721355438,1.364791989326477,-2.351142406463623,2.3612465858459473,0.49997932464588507,4.999999523162842,2.700000047683716,0.5054785056382902,-0.032463187540385796,0.0,-0.032463187540385796,0.0,0.0005429221486137799,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.083333333333332,rear_left_hip,-0.005624922923743725,0.07335181534290314,-0.03834884014153151,-0.11158972978591919,-0.0012199170887470245,0.0,0.0,-1.8218624591827393,-0.0044050058349967,0.07335181534290314,-1.8218624591827393,-2.357414484024048,2.3549745082855225,0.4990652437518062,4.999999523162842,2.700000047683716,0.6747638618546263,-0.1336369186861397,0.0,-0.1336369186861397,0.0,0.0020928266116242433,False,False,False,False,isaaclab.ArticulationData.applied_torque
1.083333333333332,rear_right_hip,-0.007531192619353533,0.04706811159849167,0.006588628835398571,0.019171983003616333,-0.001974817831069231,0.0,0.0,0.48078155517578125,-0.005556374788284302,0.04706811159849167,0.48078155517578125,-2.3581693172454834,2.354219675064087,0.4988209013437297,4.999999523162842,2.700000047683716,0.17806723951291614,0.02262947989351005,0.02262947989351005,0.0,0.00031161445048238554,0.00031161445048238554,False,False,False,False,isaaclab.ArticulationData.applied_torque
