time_s,body_name,other_body,active,contact_point_w,contact_normal_w,normal_force_n,tangential_force_n,total_force_n,friction_coefficient,friction_utilization,slip_ratio,slip_warning,impact_warning,wheel_contact,source,geometry_source
1.2333333333333314,front_right_wheel,ground_or_obstacle,True,"[0.2580617666244507, -0.31877437233924866, -0.0001712396740913419]","[1.3435882673316114e-07, 0.0, 0.9999999999999909]",5.971510410308838,0.0,5.971510410308892,1.05,nan,0.18832337760551693,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2333333333333314,rear_left_wheel,ground_or_obstacle,True,"[-0.3003963828086853, 0.07309820502996445, -0.0007237300276756314]","[1.3435883884014502e-07, 0.0, 0.999999999999991]",5.909658908843994,0.0,5.909658908844047,1.05,nan,0.15037575917229873,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2333333333333314,rear_right_wheel,ground_or_obstacle,True,"[-0.303108811378479, -0.32321134209632874, -0.0008393704891204862]","[1.3435883699636653e-07, 0.0, 0.9999999999999909]",8.375885963439941,0.0,8.375885963440018,1.05,nan,0.1276091726415753,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2583333333333313,front_left_wheel,ground_or_obstacle,True,"[0.2551320195198059, 0.07951879501342773, -0.00020085200667381564]","[1.343588467946067e-07, 0.0, 0.999999999999991]",8.100029945373535,0.0,8.100029945373608,1.05,nan,0.12472185973337223,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2583333333333313,front_right_wheel,ground_or_obstacle,True,"[0.2588130831718445, -0.3187723755836487, -0.00011311396956444064]","[1.3435883237268218e-07, 0.0, 0.999999999999991]",6.252323150634766,0.0,6.252323150634822,1.05,nan,0.14820702877336767,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2583333333333313,rear_left_wheel,ground_or_obstacle,True,"[-0.2996605336666107, 0.07309886813163757, -0.0008570507168769864]","[1.3435883375489789e-07, 0.0, 0.999999999999991]",6.022004127502441,0.0,6.022004127502496,1.05,nan,0.2859226635798665,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2583333333333313,rear_right_wheel,ground_or_obstacle,True,"[-0.3023626506328583, -0.32321062684059143, -0.000983505696058276]","[1.3435883490403805e-07, 0.0, 0.999999999999991]",8.293054580688477,0.0,8.293054580688551,1.05,nan,0.07616389334297385,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2833333333333312,front_left_wheel,ground_or_obstacle,True,"[0.2558605670928955, 0.07952231168746948, -0.00013741776347160617]","[1.3435883763828846e-07, 0.0, 0.9999999999999909]",9.174208641052246,0.0,9.17420864105233,1.05,nan,0.2614529911614347,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2833333333333312,front_right_wheel,ground_or_obstacle,True,"[0.25956103205680847, -0.3187688887119293, -6.608590483665744e-05]","[1.3435883921693855e-07, 0.0, 0.9999999999999909]",5.08630895614624,0.0,5.086308956146286,1.05,nan,0.26245264669725576,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2833333333333312,rear_left_wheel,ground_or_obstacle,True,"[-0.29892510175704956, 0.0731041207909584, -0.0009984105825424222]","[1.3435884609208976e-07, 0.0, 0.999999999999991]",5.218753814697266,0.0,5.218753814697313,1.05,nan,0.2433941026637419,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.2833333333333312,rear_right_wheel,ground_or_obstacle,True,"[-0.3016641438007355, -0.32320544123649597, -0.0010536268353462247]","[1.3435884491798123e-07, 0.0, 0.999999999999991]",9.499755859375,0.0,9.499755859375085,1.05,nan,0.13816562145170244,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.3083333333333311,front_left_wheel,ground_or_obstacle,True,"[0.25655990839004517, 0.07952921092510223, -8.914917707443515e-05]","[1.343588405290294e-07, 0.0, 0.999999999999991]",8.689173698425293,0.0,8.689173698425371,1.05,nan,0.14017975271313207,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.3083333333333311,front_right_wheel,ground_or_obstacle,True,"[0.2602749764919281, -0.3187618553638458, -3.455877304077426e-05]","[1.3435884603161316e-07, 0.0, 0.999999999999991]",5.303998947143555,0.0,5.303998947143603,1.05,nan,0.1349967540098961,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.3083333333333311,rear_left_wheel,ground_or_obstacle,True,"[-0.2982516586780548, 0.07311024516820908, -0.001047733426094058]","[1.3435884125876298e-07, 0.0, 0.999999999999991]",5.694599628448486,0.0,5.694599628448538,1.05,nan,0.17458477824169882,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.3083333333333311,rear_right_wheel,ground_or_obstacle,True,"[-0.30108195543289185, -0.32319971919059753, -0.0009341418743133573]","[1.3435884404477451e-07, 0.0, 0.999999999999991]",9.045018196105957,0.0,9.045018196106039,1.05,nan,0.05269940458238083,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.333333333333331,front_left_wheel,ground_or_obstacle,True,"[0.257263720035553, 0.07953059673309326, -5.189627408981601e-05]","[1.3435884956030647e-07, 0.0, 0.9999999999999909]",8.790176391601562,0.0,8.790176391601642,1.05,nan,0.10566176708932623,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.333333333333331,front_right_wheel,ground_or_obstacle,True,"[0.2609928548336029, -0.3187604546546936, -1.0064989328387175e-05]","[1.3435883667345579e-07, 0.0, 0.999999999999991]",5.311607837677002,0.0,5.31160783767705,1.05,nan,0.03398688197362288,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.333333333333331,rear_left_wheel,ground_or_obstacle,True,"[-0.297622412443161, 0.07311031967401505, -0.0009216398000717191]","[1.3435884495775978e-07, 0.0, 0.999999999999991]",5.655039310455322,0.0,5.655039310455373,1.05,nan,0.13162818564272347,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.333333333333331,rear_right_wheel,ground_or_obstacle,True,"[-0.30048027634620667, -0.3231997489929199, -0.0008188329637050656]","[1.3435884785672549e-07, 0.0, 0.999999999999991]",9.047282218933105,0.0,9.047282218933187,1.05,nan,0.011438257439845067,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.358333333333331,front_left_wheel,ground_or_obstacle,True,"[0.2579798996448517, 0.07953087985515594, -2.6571750640871916e-05]","[1.3435883676710436e-07, 0.0, 0.9999999999999911]",8.56137752532959,0.0,8.561377525329666,1.05,nan,0.5662333895320264,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.358333333333331,front_right_wheel,ground_or_obstacle,True,"[0.2617231607437134, -0.31876009702682495, 3.681331872937288e-06]","[1.3435884205683395e-07, 0.0, 0.999999999999991]",5.414444923400879,0.0,5.414444923400928,1.05,nan,0.027818300504840698,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.358333333333331,rear_left_wheel,ground_or_obstacle,True,"[-0.2969749867916107, 0.07311255484819412, -0.0008002810180187253]","[1.3435883965292785e-07, 0.0, 0.999999999999991]",5.7541656494140625,0.0,5.754165649414114,1.05,nan,0.07858433518829039,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.358333333333331,rear_right_wheel,ground_or_obstacle,True,"[-0.2998596429824829, -0.3231974244117737, -0.0007065266370773343]","[1.343588530800786e-07, 0.0, 0.9999999999999909]",8.939825057983398,0.0,8.93982505798348,1.05,nan,0.03012755022744458,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.3833333333333309,front_left_wheel,ground_or_obstacle,True,"[0.2587064504623413, 0.07953231036663055, -1.0225176811221037e-05]","[1.3435884296812536e-07, 0.0, 0.999999999999991]",8.644349098205566,0.0,8.644349098205645,1.05,nan,0.16417139007078294,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.3833333333333309,front_right_wheel,ground_or_obstacle,True,"[0.2624708116054535, -0.31875869631767273, 9.05692577361783e-06]","[1.3435885059742354e-07, 0.0, 0.999999999999991]",5.4584245681762695,0.0,5.458424568176318,1.05,nan,0.09057215343305212,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.3833333333333309,rear_left_wheel,ground_or_obstacle,True,"[-0.29631680250167847, 0.07311318814754486, -0.0006856650114059476]","[1.3435883253526692e-07, 0.0, 0.9999999999999909]",5.786084175109863,0.0,5.786084175109916,1.05,nan,0.11682350499547883,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.3833333333333309,rear_right_wheel,ground_or_obstacle,True,"[-0.29922181367874146, -0.32319703698158264, -0.0006013952195644406]","[1.3435884223909871e-07, 0.0, 0.999999999999991]",8.843356132507324,0.0,8.843356132507404,1.05,nan,0.005143277567262674,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4083333333333308,front_left_wheel,ground_or_obstacle,True,"[0.25943177938461304, 0.07953330874443054, -7.814913988116179e-06]","[1.343588351605988e-07, 0.0, 0.999999999999991]",8.875418663024902,0.0,8.875418663024982,1.05,nan,0.03639171966225347,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4083333333333308,front_right_wheel,ground_or_obstacle,True,"[0.2632158398628235, -0.318757563829422, 3.39746475216951e-07]","[1.3435884980399587e-07, 0.0, 0.999999999999991]",5.327088356018066,0.0,5.327088356018114,1.05,nan,0.3243306954042368,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4083333333333308,rear_left_wheel,ground_or_obstacle,True,"[-0.29565364122390747, 0.07311408221721649, -0.0005797363817691831]","[1.3435883440538883e-07, 0.0, 0.999999999999991]",5.639374256134033,0.0,5.639374256134084,1.05,nan,0.11560612413741855,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4083333333333308,rear_right_wheel,ground_or_obstacle,True,"[-0.2985784411430359, -0.3231961727142334, -0.000502328574657443]","[1.3435884353141813e-07, 0.0, 0.9999999999999911]",8.971806526184082,0.0,8.971806526184162,1.05,nan,0.005059809312953283,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4333333333333307,front_left_wheel,ground_or_obstacle,True,"[0.26016688346862793, 0.07953500747680664, -1.8253177404406462e-05]","[1.343588487625882e-07, 0.0, 0.999999999999991]",8.667946815490723,0.0,8.6679468154908,1.05,nan,0.13396199202434006,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4333333333333307,front_right_wheel,ground_or_obstacle,True,"[0.2639627158641815, -0.3187558650970459, -2.115145325660983e-05]","[1.3435884797817445e-07, 0.0, 0.999999999999991]",5.5241594314575195,0.0,5.524159431457569,1.05,nan,0.001867921870142519,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4333333333333307,rear_left_wheel,ground_or_obstacle,True,"[-0.29497355222702026, 0.07311582565307617, -0.0004799917340278653]","[1.3435883030471943e-07, 0.0, 0.9999999999999909]",5.733127117156982,0.0,5.733127117157035,1.05,nan,0.0872585009232209,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4333333333333307,rear_right_wheel,ground_or_obstacle,True,"[-0.29791855812072754, -0.3231945037841797, -0.0004092261195182828]","[1.3435884439685353e-07, 0.0, 0.9999999999999909]",8.82274055480957,0.0,8.82274055480965,1.05,nan,0.010473489841568939,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4583333333333306,front_left_wheel,ground_or_obstacle,True,"[0.2609032690525055, 0.07953624427318573, -4.015043377876559e-05]","[1.343588353297811e-07, 0.0, 0.999999999999991]",8.739245414733887,0.0,8.739245414733965,1.05,nan,0.043659599862513734,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4583333333333306,front_right_wheel,ground_or_obstacle,True,"[0.2647121846675873, -0.31875452399253845, -5.2436441183092986e-05]","[1.343588370134698e-07, 0.0, 0.9999999999999909]",5.487043380737305,0.0,5.487043380737354,1.05,nan,0.013216329022419282,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4583333333333306,rear_left_wheel,ground_or_obstacle,True,"[-0.2942903935909271, 0.0731147974729538, -0.00039027556777000705]","[1.3435883860095996e-07, 0.0, 0.999999999999991]",5.623230934143066,0.0,5.623230934143117,1.05,nan,0.07740918219550393,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4583333333333306,rear_right_wheel,ground_or_obstacle,True,"[-0.29725348949432373, -0.32319557666778564, -0.0003252170979976682]","[1.3435885297319722e-07, 0.0, 0.999999999999991]",8.882619857788086,0.0,8.882619857788166,1.05,nan,0.021589758458975535,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4833333333333305,front_left_wheel,ground_or_obstacle,True,"[0.26166319847106934, 0.07953822612762451, -7.565990090370456e-05]","[1.3435883671503915e-07, 0.0, 0.9999999999999909]",8.781133651733398,0.0,8.781133651733478,1.05,nan,0.007199605423176133,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4833333333333305,front_right_wheel,ground_or_obstacle,True,"[0.26547256112098694, -0.31875258684158325, -9.639859199524203e-05]","[1.3435884565828834e-07, 0.0, 0.9999999999999909]",5.493917942047119,0.0,5.493917942047169,1.05,nan,0.027910489412232772,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4833333333333305,rear_left_wheel,ground_or_obstacle,True,"[-0.2935943007469177, 0.07311598211526871, -0.00030853524804115573]","[1.3435885583304226e-07, 0.0, 0.999999999999991]",5.595552444458008,0.0,5.595552444458058,1.05,nan,0.06663666711193283,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.4833333333333305,rear_right_wheel,ground_or_obstacle,True,"[-0.2965688407421112, -0.3231944441795349, -0.0002498619258403806]","[1.343588526854929e-07, 0.0, 0.999999999999991]",8.867183685302734,0.0,8.867183685302814,1.05,nan,0.02221556136846178,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5083333333333304,front_left_wheel,ground_or_obstacle,True,"[0.2624260485172272, 0.079543337225914, -0.00012202858924866]","[1.343588401946715e-07, 0.0, 0.999999999999991]",8.130395889282227,0.0,8.1303958892823,1.05,nan,0.07457356559263112,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5083333333333304,front_right_wheel,ground_or_obstacle,True,"[0.2662220597267151, -0.31874755024909973, -0.00010231062769890109]","[1.3435883850799585e-07, 0.0, 0.9999999999999909]",6.137801170349121,0.0,6.137801170349177,1.05,nan,0.10269280550672205,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5083333333333304,rear_left_wheel,ground_or_obstacle,True,"[-0.2928944528102875, 0.07312123477458954, -0.0002352848649024991]","[1.343588381140737e-07, 0.0, 0.999999999999991]",6.050447463989258,0.0,6.050447463989312,1.05,nan,0.09892890287174087,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5083333333333304,rear_right_wheel,ground_or_obstacle,True,"[-0.2958754897117615, -0.3231891989707947, -0.00018328353762626926]","[1.3435884002722398e-07, 0.0, 0.999999999999991]",8.478250503540039,0.0,8.478250503540115,1.05,nan,0.04020083257580648,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5333333333333303,front_left_wheel,ground_or_obstacle,True,"[0.26317963004112244, 0.07955265045166016, -0.00017917454242706576]","[1.3435884481595378e-07, 0.0, 0.999999999999991]",7.894964694976807,0.0,7.894964694976878,1.05,nan,0.17229039843711166,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5333333333333303,front_right_wheel,ground_or_obstacle,True,"[0.26695162057876587, -0.31873831152915955, -6.0531497001650725e-05]","[1.343588349142052e-07, 0.0, 0.999999999999991]",6.341912269592285,0.0,6.341912269592342,1.05,nan,0.0315057333541404,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5333333333333303,rear_left_wheel,ground_or_obstacle,True,"[-0.2922070026397705, 0.07312928140163422, -0.00017125457525253573]","[1.3435884015947232e-07, 0.0, 0.999999999999991]",6.242286682128906,0.0,6.242286682128962,1.05,nan,0.08684003747032144,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5333333333333303,rear_right_wheel,ground_or_obstacle,True,"[-0.2951849699020386, -0.32318106293678284, -0.00012957230210304538]","[1.3435885842144818e-07, 0.0, 0.999999999999991]",8.273905754089355,0.0,8.27390575408943,1.05,nan,0.049983047218214775,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5583333333333302,front_left_wheel,ground_or_obstacle,True,"[0.2639470398426056, 0.0795629471540451, -0.00024894550442695895]","[1.343588333832313e-07, 0.0, 0.999999999999991]",7.690103054046631,0.0,7.6901030540467,1.05,nan,0.02445376159843903,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5583333333333302,front_right_wheel,ground_or_obstacle,True,"[0.2676926255226135, -0.31872808933258057, -2.9239058494570647e-05]","[1.3435884558696502e-07, 0.0, 0.9999999999999909]",6.545424461364746,0.0,6.545424461364806,1.05,nan,0.017494638417384734,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
1.5583333333333302,rear_left_wheel,ground_or_obstacle,True,"[-0.2915080487728119, 0.07313834130764008, -0.00011596754193306247]","[1.3435883673207039e-07, 0.0, 0.999999999999991]",6.386892318725586,0.0,6.386892318725644,1.05,nan,0.05684864243268217,False,False,True,isaaclab.ContactSensor.net_forces_w,wheel_geometry_approximation
