source_version,source_step_index,source_event_indices,decoded_segment_index,command_start_s,command_end_s,commands,servo_target_deg,wheel_target_rad_s,concurrent,servo_duration_s,wheel_duration_s,explicit_hold_s,final_segment_duration_s,expected_wheel_displacement_rad,command_provenance
v003_20260805_224517_157723_manual,21,[4],94,65.86799999997513,65.88933333330846,"[""servo rear_left_hip -12.2""]","{""rear_left_hip"":-12.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02133333333333333,0.0,0.0,0.021333333333330984,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -12.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":134,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,[5],95,65.88933333330846,65.90333333330845,"[""servo rear_left_hip -14.3""]","{""rear_left_hip"":-14.3}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.014000000000000009,0.0,0.0,0.013999999999995794,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -14.3"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":135,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,[6],96,65.90333333330845,65.92466666664178,"[""servo rear_left_hip -17.5""]","{""rear_left_hip"":-17.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.02133333333333333,0.0,0.0,0.021333333333330984,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -17.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":136,""source_event_index"":6,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,[7],97,65.92466666664178,65.93866666664178,"[""servo rear_left_hip -19.6""]","{""rear_left_hip"":-19.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.014000000000000009,0.0,0.0,0.013999999999995794,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -19.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":137,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,[8],98,65.93866666664178,65.95266666664178,"[""servo rear_left_hip -21.7""]","{""rear_left_hip"":-21.7}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.013999999999999986,0.0,0.0,0.013999999999995794,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -21.7"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":138,""source_event_index"":8,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,[9],99,65.95266666664178,65.96666666664177,"[""servo rear_left_hip -23.8""]","{""rear_left_hip"":-23.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.014000000000000009,0.0,0.0,0.013999999999995794,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -23.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":139,""source_event_index"":9,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,[10],100,65.96666666664177,65.98066666664177,"[""servo rear_left_hip -25.9""]","{""rear_left_hip"":-25.9}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.013999999999999986,0.0,0.0,0.013999999999995794,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -25.9"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":140,""source_event_index"":10,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,[11],101,65.98066666664177,65.99533333330844,"[""servo rear_left_hip -28.1""]","{""rear_left_hip"":-28.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.014666666666666685,0.0,0.0,0.01466666666667038,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -28.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":141,""source_event_index"":11,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,22,[0],102,65.99533333330844,77.19533333345105,"[""wheel all 0.300""]",{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",False,0.0,11.200000000142609,0.0,11.200000000142609,"{""front_left_ankle"":3.3600000000427825,""front_right_ankle"":3.3600000000427825,""rear_left_ankle"":3.3600000000427825,""rear_right_ankle"":3.3600000000427825}","[{""base_command"":""wheel all 0.300"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":142,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":22}]"
v003_20260805_224517_157723_manual,22,[1],103,77.19533333345105,77.19533333345105,"[""wheel stop""]",{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",False,0.0,0.0,0.0,0.0,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""wheel stop"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":143,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":22}]"
